u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,L01_005,L01_006,L01_044,L01_045,L01_046,L01_047
197,167,アパホテル秋葉原駅電気街口,東京都千代田区外神田３丁目１１-４,2017年8月,2017,東京都,13_東京都,117,FC,アパホテルズ＆リゾーツ,東京都/千代田区/外神田/三丁目/１１番,139.770630000000011,35.700369999999999,5,7,49m,637,1,1h30m,"1,431",1,2018,956000,中低層の店舗、事務所ビル等が建ち並ぶ商業地域,末広町,300,商業
1037,117,スーパーホテル東京・錦糸町駅前,東京都墨田区錦糸１丁目４-１２,2016年12月,2016,東京都,13_東京都,113,FC,スーパーホテル,東京都/墨田区/錦糸/一丁目/４番,139.811340000000001,35.697859999999999,5,7,59m,737,1,1h25m,"1,327",1,2018,740000,店舗、事務所、マンションが建ち並ぶ商業地域,錦糸町,200,商業
162,132,アパホテル浅草橋駅北,東京都台東区浅草橋３丁目１-１０,2015年6月,2015,東京都,13_東京都,161,所有直営,アパホテルズ＆リゾーツ,東京都/台東区/浅草橋/三丁目/１番,139.787769999999995,35.700130000000001,5,7,49m,604,0,1h19m,"1,276",1,2018,842000,中高層の事務所、共同住宅等が建ち並ぶ商業地域,蔵前,320,商業
2308,66,MyCube by MYSTAYS 浅草蔵前,東京都台東区蔵前２丁目６-７,2016年6月,2016,東京都,13_東京都,34,賃貸,ホテルマイステイズマネジメント,東京都/台東区/蔵前/二丁目/６番,139.791750000000008,35.703640000000000,5,7,52m,604,0,1h16m,"1,276",1,2018,1070000,中高層の店舗、事務所ビルの建ち並ぶ商業地域,蔵前,0,商業
543,26,ドーミーイン秋葉原,東京都千代田区外神田４丁目１２-５,2005年9月,2005,東京都,13_東京都,105,賃貸,共立メンテナンス,東京都/千代田区/外神田/四丁目/１２番,139.773300000000006,35.702530000000003,5,7,50m,637,1,1h28m,"1,431",1,2018,941000,中高層の事務所ビル、店舗等が混在する商業地域,末広町,140,商業
1030,110,スーパーホテル秋葉原・末広町,東京都台東区上野３丁目２-５,2015年4月,2015,東京都,13_東京都,106,賃貸,スーパーホテル,東京都/台東区/上野/三丁目/２番,139.773239999999987,35.703260000000000,5,7,51m,802,2,1h28m,"1,431",1,2018,941000,中高層の事務所ビル、店舗等が混在する商業地域,末広町,140,商業
731,8,京急EXイン秋葉原,東京都台東区秋葉原２-１,2016年3月,2016,東京都,13_東京都,146,MC,京急EXイン,東京都/台東区/秋葉原/２番,139.774769999999990,35.701819999999998,5,7,50m,637,1,1h31m,"1,431",1,2018,865000,中層の店舗兼事務所ビル等が建ち並ぶ商業地域,御徒町,390,商業
2294,52,フレッタステイイン飯田橋,東京都新宿区新小川町３-２６,1991年8月,1991,東京都,13_東京都,59,賃貸,ホテルマイステイズマネジメント,東京都/新宿区/新小川町/３番,139.742230000000006,35.705140000000000,5,7,1h0m,648,2,1h38m,"1,430",2,2018,1180000,店舗兼マンション、事務所等が見られる商業地域,飯田橋,370,商業
871,10,ホテルメッツ武蔵境,東京都武蔵野市境南町2-1-8,1994年7月,1994,東京都,13_東京都,95,賃貸,JR東日本ホテルズ,東京都/武蔵野市/境南町/二丁目/１番,139.544270000000012,35.701979999999999,5,7,1h20m,947,3,2h7m,"1,740",3,2018,1440000,中層の店舗、金融機関等が集まる駅前の商業地域,武蔵境,0,商業
2001,20,スマイルホテル東京阿佐ヶ谷,東京都杉並区阿佐谷南３丁目３７-１１,2010年8月,2010,東京都,13_東京都,112,賃貸,ホスピタリティパートナーズグループ,東京都/杉並区/阿佐谷南/三丁目/３７番,139.634770000000003,35.704340000000002,5,7,1h8m,709,2,1h50m,"1,578",3,2018,1490000,中高層商業ビルが建ち並ぶ駅前の商業地域,阿佐ケ谷,0,商業
2115,5,ヴィラフォンテーヌ上野御徒町,東京都台東区小島２丁目４-４,2000年7月,2000,東京都,13_東京都,186,所有直営,ホテルヴィラフォンテーヌ,東京都/台東区/小島/二丁目/４番,139.781910000000011,35.705390000000001,5,7,53m,648,1,1h28m,"1,431",1,2018,651000,中高層の営業所ビル、事務所等が多い商業地域,新御徒町,310,商業
897,36,ホテルメッツ高円寺,東京都杉並区高円寺北2-5-1,2007年3月,2007,東京都,13_東京都,110,賃貸,JR東日本ホテルズ,東京都/杉並区/高円寺北/二丁目/５番,139.650209999999987,35.705550000000002,5,7,1h8m,709,2,1h49m,"1,578",3,2018,953000,中高層商業ビル、マンションが多い駅前商業地域,高円寺,190,商業
233,12,ザ・ビ一水道橋,東京都文京区本郷１丁目２５-２７,2015年7月,2015,東京都,13_東京都,99,賃貸,イシンホテルズグループ,東京都/文京区/本郷/一丁目/２５番,139.756290000000007,35.705320000000000,5,7,54m,604,1,1h36m,"1,409",2,2018,1460000,高層のマンション等が建ち並ぶ共同住宅地域,水道橋,350,近商
2094,8,ホテルウィンダインタ一ナショナル後楽園,東京都文京区本郷１-２５-１１,2004年5月,2004,東京都,13_東京都,114,所有直営,ホテルウィングインターナショナル,東京都/文京区/本郷/一丁目/２５番,139.756290000000007,35.705320000000000,5,7,55m,604,1,1h37m,"1,409",2,2018,1460000,高層のマンション等が建ち並ぶ共同住宅地域,水道橋,350,近商
2585,34,リッチモンドホテル東京水道橋,東京都文京区本郷1-33-9,2014年8月,2014,東京都,13_東京都,196,賃貸,リッチモンドホテルズ,東京都/文京区/本郷/一丁目/３３番,139.754809999999992,35.706330000000001,5,7,54m,604,1,1h36m,"1,409",2,2018,1460000,高層のマンション等が建ち並ぶ共同住宅地域,水道橋,350,近商
2596,8,ホテルリブマックス東上野,東京都台東区元浅草３丁目５-１,2010年2月,2010,東京都,13_東京都,36,賃貸,リブマックスホテルズ＆リゾーツ,東京都/台東区/元浅草/三丁目/５番,139.785599999999988,35.706890000000001,5,7,57m,604,0,1h27m,"1,431",1,2018,935000,中高層事務所、マンション等が建ち並ぶ商業地域,新御徒町,360,商業
114,84,アパホテル浅草蔵前,東京都台東区駒形２丁目４-６,2011年8月,2011,東京都,13_東京都,301,所有直営,アパホテルズ＆リゾーツ,東京都/台東区/駒形/二丁目/４番,139.794430000000006,35.705889999999997,5,7,51m,604,0,1h15m,"1,276",0,2018,510000,中規模の事務所、店舗等が多い既成商業地域,蔵前,200,商業
1414,11,東横INN浅草蔵前雷門,東京都台東区駒形１丁目３-１３,1996年4月,1996,東京都,13_東京都,105,NA,東横INN,東京都/台東区/駒形/一丁目/３番,139.793910000000011,35.706130000000002,5,7,51m,604,0,1h15m,"1,276",0,2018,510000,中規模の事務所、店舗等が多い既成商業地域,蔵前,200,商業
1402,1,東京ドームホテル,東京都文京区後楽１丁目３-６１,2000年6月,2000,東京都,13_東京都,1006,直営,東京ドームホテルズ,東京都/文京区/後楽/一丁目/３番,139.751710000000003,35.705280000000002,5,7,56m,604,1,1h35m,"1,409",2,2018,2610000,高層の事務所ビル等の建ち並ぶ商業地域,水道橋,400,商業
2383,19,日中友好金館後樂賓館,東京都文京区後楽1-5-3後楽賓館,1997年4月,1997,東京都,13_東京都,151,MC,三井ガーデンホテルズ,東京都/文京区/後楽/一丁目/５番,139.747919999999993,35.704020000000000,5,7,59m,648,2,1h37m,"1,430",2,2018,2610000,高層の事務所ビル等の建ち並ぶ商業地域,水道橋,400,商業
1001,81,スーパ一ホテル上野・御徒町,東京都台東区上野5丁目23-12,2010年4月,2010,東京都,13_東京都,101,賃貸,スーパーホテル,東京都/台東区/上野/五丁目/２３番,139.775769999999994,35.706249999999997,5,7,46m,648,1,1h25m,"1,235",1,2018,3150000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,仲御徒町,0,商業
1736,15,吉祥寺第ーホテル,東京都武蔵野市吉祥寺本町２丁目４-１４,1987年5月,1987,東京都,13_東京都,81,直営,阪急阪神第一ホテルグループ,東京都/武蔵野市/吉祥寺本町/二丁目/４番,139.578399999999988,35.705910000000003,5,7,1h22m,795,2,2h3m,"1,664",3,2018,1740000,中高層の店舗、事務所等が多く建ち並ぶ商業地域,吉祥寺,550,商業
1077,3,センチュリオンホテル上野,東京都台東区上野２丁目３-４,2014年2月,2014,東京都,13_東京都,73,直営,CENTURION HOTELS,東京都/台東区/上野/二丁目/３番,139.771800000000013,35.708480000000002,5,7,52m,802,2,1h21m,"1,235",1,2018,3380000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,上野広小路,100,商業
1092,18,センチュリオンホテルヴィンテージ上野,東京都台東区上野２丁目３-４,2017年3月,2017,東京都,13_東京都,45,賃貸直営,CENTURION HOTELS,東京都/台東区/上野/二丁目/３番,139.771800000000013,35.708480000000002,5,7,52m,802,2,1h21m,"1,235",1,2018,3380000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,上野広小路,100,商業
1113,21,相鉄フレッサイン上野御徒町,東京都台東区上野１丁目２０-８,2017年11月,2017,東京都,13_東京都,155,賃貸,相鉄フレッサイン,東京都/台東区/上野/一丁目/２０番,139.772670000000005,35.707619999999999,5,7,52m,802,2,1h20m,"1,235",1,2018,3380000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,上野広小路,100,商業
3033,35,R&Bホテル上野広小路,東京都台東区上野１丁目１８-８,2002年5月,2002,東京都,13_東京都,187,賃貸,ワシントンホテルプラザチェーン　R＆Bホテルチェーン,東京都/台東区/上野/一丁目/１８番,139.771929999999998,35.706840000000000,5,7,47m,648,1,1h22m,"1,235",1,2018,3380000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,上野広小路,100,商業
438,10,ハンドレッドステイ東京新宿,東京都新宿区百人町２丁目２７-７,2010年7月,2010,東京都,13_東京都,102,賃貸,オリックス不動産,東京都/新宿区/百人町/二丁目/２７番,139.695690000000013,35.702440000000003,5,7,1h3m,601,1,1h47m,"1,400",2,2018,940000,店舗、事務所、共同住宅等が混在する商業地域,大久保,270,近商
1084,10,センチュリオンレディースホステル上野公園,東京都台東区上野２丁目１１-１３,2016年11月,2016,東京都,13_東京都,139,直営,CENTURION HOTELS,東京都/台東区/上野/二丁目/１１番,139.770600000000002,35.709200000000003,5,7,55m,802,2,1h21m,"1,235",1,2018,1790000,中高層の店舗ビルの多い繁華な商業地域,上野,690,商業
172,142,アパホテル京成上野駅前,東京都台東区上野２丁目１４-２６,2016年3月,2016,東京都,13_東京都,292,直営,アパホテルズ＆リゾーツ,東京都/台東区/上野/二丁目/１４番,139.772960000000012,35.711289999999998,5,7,53m,648,1,1h17m,"1,235",1,2018,1820000,飲食店、ホテル、事務所ビルの混在する商業地域,上野,620,商業
1475,72,東横INN後楽園文京区役所前,東京都文京区小石川２丁目２-１１,2004年2月,2004,東京都,13_東京都,165,NA,東横INN,東京都/文京区/小石川/二丁目/２番,139.751499999999993,35.709660000000000,5,7,59m,604,1,1h38m,"1,409",2,2018,2060000,中高層の店舗、事務所ビルが多い商業地域,春日,0,商業
19,4,アゴーラ・プレイス浅草,東京都台東区寿２-２-９,2012年7月,2012,東京都,13_東京都,145,所有直営,アゴーラ・ホテルアライアンス,東京都/台東区/寿/二丁目/２番,139.790770000000009,35.708959999999998,5,7,55m,655,0,1h17m,"1,276",0,2018,634000,中層事務所、高層マンションが混在する商業地域,田原町,250,商業
1619,216,東横INN上野田原町駅,東京都台東区寿３-１９-５,2010年7月,2010,東京都,13_東京都,138,NA,東横INN,東京都/台東区/寿/三丁目/１９番,139.791349999999994,35.707900000000002,5,7,53m,604,0,1h17m,"1,276",0,2018,634000,中層事務所、高層マンションが混在する商業地域,田原町,250,商業
2189,17,ホテル法華クラブ浅草,東京都台東区駒形１丁目４-１７,2015年5月,2015,東京都,13_東京都,186,直営,ホテル法華クラブグループ,東京都/台東区/駒形/一丁目/４番,139.794510000000002,35.707000000000001,5,7,52m,655,0,1h14m,"1,276",0,2018,634000,中層事務所、高層マンションが混在する商業地域,田原町,250,商業
198,168,アパホテル浅草雷門,東京都台東区雷門２丁目１４-１,2017年10月,2017,東京都,13_東京都,126,直営,アパホテルズ＆リゾーツ,東京都/台東区/雷門/二丁目/１４番,139.795150000000007,35.710239999999999,5,7,52m,655,0,1h14m,"1,276",0,2018,820000,中高層の事務所、低層の店舗等が多い商業地域,浅草,280,商業
2107,21,ホテルウィングインターナショナルセレクト浅草駒形,東京都台東区駒形２丁目７-５,2016年12月,2016,東京都,13_東京都,69,賃貸,ホテルウィングインターナショナル,東京都/台東区/駒形/二丁目/７番,139.796009999999995,35.708289999999998,5,7,50m,655,0,1h12m,"1,276",0,2018,820000,中高層の事務所、低層の店舗等が多い商業地域,浅草,280,商業
2248,6,ホテルマイステイズ浅草,東京都墨田区本所１丁目２１-１１,1990年6月,1990,東京都,13_東京都,160,賃貸,ホテルマイステイズマネジメント,東京都/墨田区/本所/一丁目/２１番,139.797290000000004,35.703890000000001,5,7,57m,655,0,1h19m,"1,276",0,2018,480000,中層の事務所、共同住宅等が混在する商業地域,浅草,570,近商
2640,52,ホテルリブマックス浅草スカイフロント,東京都墨田区業平１丁目１０-４,2016年3月,2016,東京都,13_東京都,43,賃貸,リブマックスホテルズ＆リゾーツ,東京都/墨田区/業平/一丁目/１０番,139.810699999999997,35.708599999999997,5,7,56m,655,0,1h14m,"1,162",0,2018,605000,中高層の店舗兼共同住宅が多い川沿いの商業地域,押上,160,商業
165,135,アパホテル御徒町駅北S,東京都台東区上野６丁目７-１９,2015年9月,2015,東京都,13_東京都,72,FC,アパホテルズ＆リゾーツ,東京都/台東区/上野/六丁目/７番,139.776080000000007,35.709499999999998,5,7,48m,648,1,1h21m,"1,235",1,2018,2300000,中層の店舗、雑居ビルが建ち並ぶ繁華な商業地域,御徒町,230,商業
545,28,ドーミーイン上野・御徒町,東京都台東区上野6丁目7番22号,2015年5月,2015,東京都,13_東京都,106,賃貸,共立メンテナンス,東京都/台東区/上野/六丁目/７番,139.776080000000007,35.709499999999998,5,7,48m,648,1,1h22m,"1,235",1,2018,2300000,中層の店舗、雑居ビルが建ち並ぶ繁華な商業地域,御徒町,230,商業
1087,13,センチュリオンホテル＆スパ上野駅前,東京都台東区上野６丁目８-１６,2017年7月,2017,東京都,13_東京都,93,賃貸直営,CENTURION HOTELS,東京都/台東区/上野/六丁目/８番,139.775679999999994,35.709550000000000,5,7,53m,648,1,1h20m,"1,235",1,2018,2300000,中層の店舗、雑居ビルが建ち並ぶ繁華な商業地域,御徒町,230,商業
2553,2,リッチモンドホテル東京武蔵野,東京都武蔵野市中町２-４-１,1996年4月,1996,東京都,13_東京都,145,賃貸,リッチモンドホテルズ,東京都/武蔵野市/中町/二丁目/４番,139.562189999999987,35.706829999999997,5,7,1h24m,795,2,2h5m,"1,664",3,2018,620000,中層の店舗付マンションの多い近隣商業地域,三鷹,800,近商
2586,35,リッチモンドホテルプレミア東京押上,東京都墨田区押上１丁目１０-３,2015年12月,2015,東京都,13_東京都,260,賃貸,リッチモンドホテルズ,東京都/墨田区/押上/一丁目/１０番,139.813639999999992,35.710369999999998,5,7,54m,655,0,1h9m,"1,162",0,2018,847000,店舗、事務所等が建ち並ぶ駅近くの商業地域,押上,170,商業
2595,7,ホテルリブマックス後楽園,東京都文京区小石川３丁目１-２,2010年1月,2010,東京都,13_東京都,50,所有直営,リブマックスホテルズ＆リゾーツ,東京都/文京区/小石川/三丁目/１番,139.745769999999993,35.711080000000003,5,7,1h6m,604,1,1h44m,"1,409",2,2018,1330000,中高層店舗、事務所、マンションのある商業地域,後楽園,750,商業
813,32,ホテルサンルート浅草,東京都台東区雷門１丁目８-５,1998年2月,1998,東京都,13_東京都,120,FC,サンルートホテルチェーン,東京都/台東区/雷門/一丁目/８番,139.792129999999986,35.710639999999998,5,7,57m,802,2,1h19m,"1,276",0,2018,993000,事務所ビル、店舗付マンションが多い商業地域,田原町,200,商業
2374,10,三井ガーデンホテル上野,東京都台東区東上野３丁目１９-７,2010年9月,2010,東京都,13_東京都,245,賃貸,三井ガーデンホテルズ,東京都/台東区/東上野/三丁目/１９番,139.778019999999998,35.711660000000002,5,7,51m,648,1,1h23m,"1,235",1,2018,820000,中高層の店舗、事務所ビルの多い商業地域,上野,360,商業
196,166,アパホテル浅草田原町駅前,東京都台東区西浅草１丁目２-３,2017年8月,2017,東京都,13_東京都,465,直営,アパホテルズ＆リゾーツ,東京都/台東区/西浅草/一丁目/２番,139.790220000000005,35.710360000000001,5,7,56m,655,0,1h18m,"1,276",0,2018,1090000,中高層の店舗、マンション等が建ち並ぶ商業地域,つくばエクスプレス浅草,160,商業
2441,7,BUNKA HOSTEL TOKYO,東京都台東区浅草１-１３-５,2015年12月,2015,東京都,13_東京都,128,MC,UDS,東京都/台東区/浅草/一丁目/１３番,139.793290000000013,35.711950000000002,5,7,57m,655,0,1h19m,"1,276",0,2018,1090000,中高層の店舗、マンション等が建ち並ぶ商業地域,つくばエクスプレス浅草,160,商業
2443,2,ユニゾイン浅草,東京都台東区浅草１丁目９-２,1992年7月,1992,東京都,13_東京都,121,直営,ホテルユ二ゾグループ,東京都/台東区/浅草/一丁目/９番,139.792830000000009,35.711559999999999,5,7,57m,655,0,1h19m,"1,276",0,2018,1090000,中高層の店舗、マンション等が建ち並ぶ商業地域,つくばエクスプレス浅草,160,商業
2479,10,リーガロイヤルホテル東京,東京都新宿区戸塚町１丁目１０４-１９,1994年5月,1994,東京都,13_東京都,126,賃貸,リーガロイヤルホテルグループ,東京都/新宿区/戸塚町/一丁目/１０４番地,139.722239999999999,35.710079999999998,5,7,1h14m,747,1,1h48m,"1,461",1,2018,465000,住宅、アパート、作業所等が混在する住宅地域,護国寺,1300,1住居
819,38,ホテルサンルート高田馬場,東京都新宿区高田馬場１丁目２７-７,2005年7月,2005,東京都,13_東京都,197,MC,サンルートホテルチェーン,東京都/新宿区/高田馬場/一丁目/２７番,139.704970000000003,35.712470000000003,5,7,1h1m,601,1,1h41m,"1,473",1,2018,3270000,中高層の商業ビルの建ち並ぶ駅前商業地域,高田馬場,100,商業
2307,65,マンスリーレジステイズ高田馬場,東京都新宿区高田馬場3-18-3,1989年7月,1989,東京都,13_東京都,185,賃貸,ホテルマイステイズマネジメント,東京都/新宿区/高田馬場/三丁目/１８番,139.697849999999988,35.714440000000003,5,7,1h7m,601,1,1h47m,"1,400",2,2018,1180000,中高層店舗併用住宅、事務所が建ち並ぶ商業地域,高田馬場,500,商業
2276,34,ホテルマイステイズ上野イースト,東京都台東区東上野５丁目５-６,2016年3月,2016,東京都,13_東京都,150,賃貸,ホテルマイステイズマネジメント,東京都/台東区/東上野/五丁目/５番,139.782379999999989,35.712649999999996,5,7,56m,648,1,1h22m,"1,431",1,2018,664000,店舗、事務所、寺院等が混在する商業地域,稲荷町,450,商業
2277,35,ホテルマイステイズ上野稲荷町,東京都台東区松が谷１丁目５-７,1987年3月,1987,東京都,13_東京都,72,賃貸,ホテルマイステイズマネジメント,東京都/台東区/松が谷/一丁目/５番,139.785519999999991,35.711750000000002,5,7,57m,802,2,1h23m,"1,431",1,2018,664000,店舗、事務所、寺院等が混在する商業地域,稲荷町,450,商業
2278,36,フレックステイイン上野入谷口,東京都台東区東上野５丁目５-１３,1985年12月,1985,東京都,13_東京都,97,賃貸,ホテルマイステイズマネジメント,東京都/台東区/東上野/五丁目/５番,139.782379999999989,35.712649999999996,5,7,57m,648,1,1h22m,"1,431",1,2018,664000,店舗、事務所、寺院等が混在する商業地域,稲荷町,450,商業
834,53,フォーレスト本郷,東京都文京区本郷６丁目１６-４,2000年1月,2000,東京都,13_東京都,63,MC,サンルートホテルチェーン,東京都/文京区/本郷/六丁目/１６番,139.758450000000011,35.713180000000001,5,7,1h5m,604,1,1h41m,"1,327",2,2018,1010000,中規模一般住宅が多い高台の住宅地域,春日,400,1低専
540,23,ドーミーインEXPRESS浅草,東京都台東区花川戸１丁目３-４,1997年4月,1997,東京都,13_東京都,77,賃貸,共立メンテナンス,東京都/台東区/花川戸/一丁目/３番,139.798949999999991,35.711959999999998,5,7,54m,655,0,1h16m,"1,276",0,2018,2770000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,浅草,0,商業
1780,1,浅草ビューホテル,東京都台東区西浅草３丁目１７-１,1985年9月,1985,東京都,13_東京都,326,所有直営,ビューホテルズ＆リゾーツ,東京都/台東区/西浅草/三丁目/１７番,139.791959999999989,35.715449999999997,5,7,1h3m,655,0,1h25m,"1,276",0,2018,633000,小売店舗等が建ち並ぶアーケード街の商業地域,つくばエクスプレス浅草,280,商業
2138,7,ホテル京阪浅草,東京都台東区浅草２丁目１２-４,2009年11月,2009,東京都,13_東京都,178,所有直営,ホテル京阪チェーン,東京都/台東区/浅草/二丁目/１２番,139.792769999999990,35.714900000000000,5,7,1h1m,655,0,1h23m,"1,276",0,2018,633000,小売店舗等が建ち並ぶアーケード街の商業地域,つくばエクスプレス浅草,280,商業
2583,32,リッチモンドホテル浅草,東京都台東区浅草２-７-１０,2012年3月,2012,東京都,13_東京都,140,賃貸,リッチモンドホテルズ,東京都/台東区/浅草/二丁目/７番,139.794109999999989,35.715110000000003,5,7,59m,655,0,1h21m,"1,276",0,2018,633000,小売店舗等が建ち並ぶアーケード街の商業地域,つくばエクスプレス浅草,280,商業
2587,36,リッチモンドホテルプレミア浅草,東京都台東区浅草２丁目６-７,2015年12月,2015,東京都,13_東京都,270,賃貸,リッチモンドホテルズ,東京都/台東区/浅草/二丁目/６番,139.793689999999998,35.714160000000000,5,7,59m,655,0,1h21m,"1,276",0,2018,633000,小売店舗等が建ち並ぶアーケード街の商業地域,つくばエクスプレス浅草,280,商業
170,140,アパホテル上野駅前,東京都台東区上野７丁目１２-１１,2016年1月,2016,東京都,13_東京都,181,所有直営,アパホテルズ＆リゾーツ,東京都/台東区/上野/七丁目/１２番,139.780329999999992,35.715890000000002,5,7,55m,648,1,1h28m,"1,431",1,2018,1580000,中高層店舗事務所ビル等が建ち並ぶ商業地域,上野,320,商業
827,46,ホテルサンルート“ステラ”上野,東京都台東区上野７丁目７-１,2011年3月,2011,東京都,13_東京都,95,FC,サンルートホテルチェーン,東京都/台東区/上野/七丁目/７番,139.778289999999998,35.713799999999999,5,7,52m,648,1,1h23m,"1,235",1,2018,1580000,中高層店舗事務所ビル等が建ち並ぶ商業地域,上野,320,商業
964,44,スーパーホテルJR上野入谷口,東京都台東区上野７丁目９-１４,2006年4月,2006,東京都,13_東京都,69,賃貸,スーパーホテル,東京都/台東区/上野/七丁目/９番,139.779740000000004,35.715179999999997,5,7,55m,648,1,1h27m,"1,431",1,2018,1580000,中高層店舗事務所ビル等が建ち並ぶ商業地域,上野,320,商業
285,16,ヴィアイン浅草,東京都台東区浅草２-３３-７,2014年6月,2014,東京都,13_東京都,190,FC,ヴィアインホテルチェーン,東京都/台東区/浅草/二丁目/３３番,139.798169999999999,35.715110000000003,5,7,59m,655,0,1h21m,"1,276",0,2018,849000,中高層の店舗、マンション等が建ち並ぶ商業地域,浅草,300,商業
1008,88,スーパーホテル浅草,東京都台東区浅草２丁目３３-１,2011年11月,2011,東京都,13_東京都,112,賃貸,スーパーホテル,東京都/台東区/浅草/二丁目/３３番,139.798169999999999,35.715110000000003,5,7,58m,655,0,1h20m,"1,276",0,2018,849000,中高層の店舗、マンション等が建ち並ぶ商業地域,浅草,300,商業
1411,8,東横MN浅草千東つくばエクスプレス,東京都台東区千束１丁目１５-１,1992年10月,1992,東京都,13_東京都,184,NA,東横INN,東京都/台東区/千束/一丁目/１５番,139.792399999999986,35.718550000000000,5,7,1h6m,655,0,1h28m,"1,276",0,2018,701000,中高層の事務所ビル、マンションが多い商業地域,つくばエクスプレス浅草,540,商業
1011,91,スーパーホテル東京・JR新小岩,東京都葛飾区新小岩１丁目３１-５,2013年4月,2013,東京都,13_東京都,110,賃貸,スーパーホテル,東京都/葛飾区/新小岩/一丁目/３１番,139.858509999999995,35.715400000000002,5,7,1h4m,769,1,1h28m,"1,317",2,2018,1370000,中規模の小売店舗が建ち並ぶ駅前の商業地域,新小岩,100,商業
2434,3,サイプレスイン東京,東京都葛飾区西新小岩１丁目２-５,2009年12月,2009,東京都,13_東京都,68,直営,ユーアンドアールホテルマネジメント,東京都/葛飾区/西新小岩/一丁目/２番,139.857390000000009,35.717350000000003,5,7,1h3m,769,1,1h27m,"1,317",2,2018,550000,小売店舗、飲食店等が多い駅に近い商業地域,新小岩,140,商業
705,1,HOTEL GRAPHY nezu,東京都台東区池之端４丁目５-１０,2013年3月,2013,東京都,13_東京都,60,直営,グローバルエージェンツ,東京都/台東区/池之端/四丁目/５番,139.768650000000008,35.717050000000000,5,7,1h3m,648,1,1h27m,"1,235",1,2018,688000,中規模一般住宅が多い比較的閑静な住宅地域,根津,400,1住居
893,32,ホテルメッツ目白,東京都豊島区目白１丁目４-１,2003年10月,2003,東京都,13_東京都,95,賃貸,JR東日本ホテルズ,東京都/豊島区/目白/一丁目/４番,139.706420000000008,35.719780000000000,5,7,1h3m,601,1,1h39m,"1,400",2,2018,880000,一般住宅、共同住宅が建ち並ぶ閑静な住宅地域,目白,450,1低専
2566,15,リッチモンドホテル東京目白,東京都豊島区目白３丁目５-１４,2006年5月,2006,東京都,13_東京都,120,賃貸,リッチモンドホテルズ,東京都/豊島区/目白/三丁目/５番,139.704939999999993,35.722209999999997,5,7,1h4m,601,1,1h40m,"1,400",2,2018,880000,一般住宅、共同住宅が建ち並ぶ閑静な住宅地域,目白,450,1低専
2002,21,スマイルホテル浅草,東京都台東区浅草６丁目３５-８,2010年8月,2010,東京都,13_東京都,96,賃貸,ホスピタリティパートナーズグループ,東京都/台東区/浅草/六丁目/３５番,139.801639999999992,35.718179999999997,5,7,1h4m,655,0,1h26m,"1,276",0,2018,429000,中低層営業所、住宅、作業所が混在する商業地域,浅草,1200,近商
1943,11,ベッセルイン上野入谷駅前,東京都台東区入谷１丁目２５-６,2011年2月,2011,東京都,13_東京都,75,賃貸,ベッセルグループ,東京都/台東区/入谷/一丁目/２５番,139.786069999999995,35.721429999999998,5,7,1h0m,747,1,1h32m,"1,471",3,2018,597000,中層の店舗兼マンション等が多い商業地域,入谷,230,商業
1530,127,東横INN鶯谷駅前,東京都台東区根岸１丁目２-１７,2006年8月,2006,東京都,13_東京都,95,NA,東横INN,東京都/台東区/根岸/一丁目/２番,139.779830000000004,35.721539999999997,5,7,56m,648,2,1h27m,"1,235",1,2018,500000,一般住宅のほかアパート等も混在する住宅地域,鴬谷,800,1住居
378,6,フォレスト・イン昭和館,東京都昭島市拝島町４０１７-３,1998年11月,1998,東京都,13_東京都,98,その他,オークラホテルズ＆リゾーツ、ニッコーホテルズ・インターナショナル、ホテルJALシティ,東京都/昭島市/拝島町/４０１７番地,139.364579999999989,35.718800000000002,5,7,1h51m,"1,282",3,2h35m,"2,016",3,2018,142000,一般住宅の中に空地も見られる住宅地域,西武立川,1200,1低専
2498,11,ホデルリソル池袋,東京都豊島区南池袋２丁目３０-１４,2009年4月,2009,東京都,13_東京都,159,賃貸,リソルホテル&リゾーツ,東京都/豊島区/南池袋/二丁目/３０番,139.716160000000002,35.727170000000001,5,7,1h11m,666,1,1h43m,"1,400",2,2018,489000,中小規模一般住宅、アパートが建ち並ぶ住宅地域,東池袋,250,1住居
2604,16,ホテルリブマックス日暮里,東京都台東区谷中３丁目２-１２,2011年9月,2011,東京都,13_東京都,45,賃貸,リブマックスホテルズ＆リゾーツ,東京都/台東区/谷中/三丁目/２番,139.764739999999989,35.725250000000003,5,7,1h2m,648,2,1h22m,"1,235",1,2018,1160000,中高層の店舗付マンションが多い商業地域,千駄木,0,商業
